3461.24 14093.66 590
3641.3 14235.67 584
3891.86 14000.96 681
3768.04 13797.4 663
3830.02 13936.55 633
3775.22 13899.62 661
3862.67 14108.61 667
3553.54 13894.92 502
3829.39 13963.56 684
3638.86 14080.13 570
3665.79 13890.55 622
3311.11 14033.79 505
3637.64 14096.21 601
3712.66 13996.24 652
3790.04 14069.64 662
3790.04 14069.64 662
3580.9 13972.97 581
3325.23 13996.84 511
3515.09 13897.06 584
4004.71 14067.03 714
4158.98 13916.82 715
3853.18 14140.99 688
3909.09 14125.14 686
3823.04 13958.37 659
3831.79 13871.41 698
3775.42 13931.18 641
3569.97 13888.96 569
3717.96 14133.59 666
3893.93 14101.32 714
3764.47 14007.18 658
3372.57 13963.13 532
3918.29 14086.38 713
3739.94 14224.62 717
4009.79 13890.34 679
3404.31 14004.92 533
3646.17 14001.66 628
3668.19 14042.08 678
3495.1 13925.29 550
4178.25 13771.25 792
4039.69 13754.27 721
3377.26 14099.59 564
3650.78 13862.72 659
3785.0 14187.29 698
3756.36 14043.16 641
3683.66 14118.22 660
3577.96 14130.02 596
3839.49 14063.72 706
4107.19 14114.11 729
3853.82 13931.31 666
3880.69 14016.5 662
3759.93 14148.02 622
3950.58 13931.83 692
3959.33 14072.79 706
3689.88 13999.2 596
3758.92 13845.73 648
4017.11 14148.39 716
3647.28 14045.0 634
3885.57 14016.16 658
3901.77 14088.09 702
3926.18 14211.37 668
3772.85 13854.27 638
3547.33 13884.19 617
3725.84 13877.25 644
3819.98 14077.71 655
3885.77 13845.45 700
3547.82 13874.02 536
3903.37 13988.75 721
3922.03 14090.66 666
3682.53 13956.36 642
3961.82 13952.15 715
3578.06 14039.15 622
4292.9 14130.55 764
3861.61 13932.55 645
3924.48 13942.42 670
4072.7 13921.62 695
3824.04 14130.25 700
3970.25 14133.35 687
3952.57 14031.4 680
4361.26 13778.69 787
3588.49 14071.27 594
3931.39 14115.29 715
3749.87 14025.32 687
3551.73 14001.41 561
3757.94 13975.42 699
3761.55 14127.16 690
3587.08 14012.77 650
3729.73 14142.4 645
3787.9 14007.95 620
3395.24 14051.36 543
3751.56 14243.68 672
3682.72 14345.98 672
3854.09 13853.83 636
4024.77 13838.19 695
3424.21 14036.58 619
3334.83 14052.91 503
3653.31 13760.26 627
4173.41 13770.39 747
3736.76 13907.65 686
4148.08 13853.44 775
4151.02 13933.77 728
3695.3 14126.49 623
3874.9 14187.03 685
4076.92 13944.49 703
3940.52 13745.33 640
4002.17 14013.69 699
3733.01 13920.37 589
3799.61 14093.51 657
3807.85 14063.47 706
3582.25 14179.13 645
4146.3 14129.46 757
4237.57 13976.18 723
3176.47 14258.23 549
3158.18 14262.01 507
3356.4 14093.8 586
3530.9 13885.0 574
3361.59 14205.99 654
3593.02 13871.71 633
3070.03 13968.58 531
3958.7 14174.52 710
3418.72 14204.79 549
3804.57 13992.58 636
3356.99 14045.63 518
3829.65 13847.9 714
3168.18 14160.98 544
3577.93 14284.82 667
3214.03 14018.66 587
4019.79 14078.22 708
3610.89 14157.01 663
3962.4 13916.67 675
3763.25 14149.21 690
4402.05 13750.02 762
3472.25 13956.64 666
3239.72 14244.52 493
3529.65 13881.6 642
3529.65 13881.6 642
3755.32 14097.15 610
3317.85 13993.19 504
3661.67 14222.31 590
3722.32 14408.24 666
3749.92 14327.71 593
3706.3 13983.53 674
3721.39 13989.77 670
3581.61 14034.7 666
3753.67 14027.53 656
3719.36 14057.06 672
4347.91 13849.46 789
3863.29 14040.81 675
3502.81 14111.96 540
4160.26 13934.76 721
4231.38 13951.41 752
3649.64 13845.04 548
3298.0 14113.21 461
3663.26 14088.16 579
3483.56 14251.06 563
3611.44 14011.94 667
3798.05 14189.34 623
4060.89 13939.39 705
3526.53 13652.06 596
3806.61 13972.46 672
3894.29 13878.48 674
4007.29 13865.64 717
3992.07 14129.82 690
3992.07 14129.82 690
4371.76 13969.15 760
3896.54 14114.62 684
3660.33 14059.95 653
3391.0 13665.49 572
3391.0 13665.49 572
3391.0 13665.49 572
3391.0 13665.49 572
3457.42 13752.59 595
3388.49 14083.93 492
3388.49 14083.93 492
3412.78 14067.9 506
3412.75 14067.9 506
3955.34 14170.42 672
4048.71 14078.7 725
3748.16 14073.21 658
3925.8 13952.82 675
3870.33 13912.79 665
3829.05 13877.55 650
3583.05 13715.02 625
3486.65 13754.31 600
3584.86 13954.41 629
3500.28 13744.18 617
3441.87 13683.87 550
>>>>>>> 829bdf6fd3805b9151f095bd2d21307c99880617
